2017ilpe_0,Regional Chairman's Award,frc2169,
2017ilpe_1,Regional Winners,frc2481,
2017ilpe_1,Regional Winners,frc4143,
2017ilpe_1,Regional Winners,frc2220,
2017ilpe_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4646,
2017ilpe_13,Judges' Award,frc2338,
2017ilpe_16,Industrial Design Award sponsored by General Motors,frc2826,
2017ilpe_17,Quality Award sponsored by Motorola Solutions Foundation,frc4655,
2017ilpe_18,Safety Award sponsored by Underwriters Laboratories,frc2220,
2017ilpe_2,Regional Finalists,frc5847,
2017ilpe_2,Regional Finalists,frc2169,
2017ilpe_2,Regional Finalists,frc4241,
2017ilpe_20,Creativity Award sponsored by Xerox,frc3184,
2017ilpe_21,Excellence in Engineering Award sponsored by Delphi,frc4500,
2017ilpe_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4096,
2017ilpe_27,Imagery Award in honor of Jack Kamen,frc3352,
2017ilpe_29,Innovation in Control Award sponsored by Rockwell Automation,frc4143,
2017ilpe_3,Woodie Flowers Finalist Award,frc2481,Matthew Draear
2017ilpe_30,Team Spirit Award sponsored by FCA Foundation,frc4645,
2017ilpe_4,FIRST Dean's List Finalist Award,frc5822,Angela Rauch
2017ilpe_4,FIRST Dean's List Finalist Award,frc2704,Ava Langstaff
2017ilpe_5,Volunteer of the Year,frc1736,Asit Patel
2017ilpe_68,Wildcard,frc5847,
2017ilpe_68,Wildcard,frc4241,
2017ilpe_9,Regional Engineering Inspiration Award,frc2220,
