Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,225,1.8300000000000001,2940.0,677.0,1380.0,1100.0,240.0,9-3-0,12
2,5404,1.5,3269.0,678.0,1520.0,1400.0,44.0,8-3-1,12
3,4342,1.5,3112.0,836.0,1540.0,1350.0,12.0,9-3-0,12
4,484,1.5,2981.0,713.0,1460.0,1200.0,11.0,9-3-0,12
5,103,1.4099999999999999,3021.0,836.0,1540.0,1200.0,6.0,8-3-1,12
6,708,1.3300000000000001,3101.0,466.0,1340.0,1450.0,51.0,8-4-0,12
7,4454,1.3300000000000001,2886.0,506.0,1220.0,1300.0,96.0,7-5-0,12
8,1811,1.3300000000000001,2776.0,552.0,1360.0,1150.0,51.0,7-4-1,12
9,204,1.3300000000000001,2661.0,526.0,1240.0,1200.0,6.0,8-4-0,12
10,5420,1.25,2922.0,765.0,1440.0,1200.0,12.0,7-5-0,12
11,3974,1.1599999999999999,3021.0,357.0,1460.0,1350.0,6.0,7-5-0,12
12,6226,1.1599999999999999,2927.0,459.0,1140.0,1600.0,7.0,7-5-0,12
13,1218,1.1599999999999999,2834.0,586.0,1300.0,1300.0,34.0,7-5-0,12
14,2495,1.1599999999999999,2799.0,728.0,1380.0,1150.0,44.0,6-5-1,12
15,2590,1.0800000000000001,3079.0,670.0,1560.0,1300.0,54.0,6-6-0,12
16,2539,1.0800000000000001,3075.0,462.0,1300.0,1450.0,10.0,6-5-1,12
17,341,1.0800000000000001,3000.0,841.0,1580.0,1150.0,40.0,6-6-0,12
18,5181,1.0800000000000001,2972.0,715.0,1540.0,1200.0,12.0,6-5-1,12
19,5407,1.0800000000000001,2833.0,468.0,1300.0,1300.0,13.0,6-5-1,12
20,1495,1.0,2887.0,428.0,1320.0,1350.0,42.0,5-5-2,12
21,4373,1.0,2857.0,470.0,1260.0,1350.0,12.0,5-5-2,12
22,423,1.0,2653.0,469.0,1220.0,1250.0,8.0,6-6-0,12
23,433,0.91000000000000003,2949.0,387.0,1300.0,1300.0,59.0,5-7-0,12
24,321,0.82999999999999996,2338.0,519.0,1240.0,850.0,13.0,5-6-0,12
25,203,0.75,2795.0,670.0,1360.0,1150.0,20.0,4-7-1,12
26,1168,0.75,2374.0,547.0,1040.0,1000.0,44.0,4-8-0,12
27,486,0.66000000000000003,2983.0,657.0,1440.0,1300.0,3.0,4-8-0,12
28,2095,0.5,2411.0,471.0,1100.0,1050.0,11.0,3-9-0,12
29,5490,0.5,2207.0,541.0,1200.0,800.0,2.0,3-9-0,12
30,2191,0.40999999999999998,2466.0,541.0,1120.0,1000.0,51.0,2-9-0,12
31,304,0.16,2338.0,525.0,1280.0,850.0,13.0,1-11-0,12
32,2234,0.16,1900.0,402.0,1080.0,600.0,20.0,1-11-0,12
